Date,PG,IBM,GE,F
1998-03-18,25.988363,37.281757,15.016494,13.104503
1998-03-19,26.160976,37.763538,15.087152,13.304265
1998-03-20,26.180143,37.465286,15.381591,13.557301999999998
1998-03-23,26.487034,37.212925,15.157816,13.437446
1998-03-24,26.506216,37.992977,15.570034,13.530667999999999
1998-03-25,26.180143,38.910675,15.452262,13.517348000000002
1998-03-26,26.39113,38.566528000000005,15.534704999999999,13.743751000000001
1998-03-27,25.815744,38.314175,15.734926999999999,13.863601999999998
1998-03-30,26.199333,37.901196,16.076475,13.637204
1998-03-31,25.892454,38.130638,16.24136,13.810329999999999
1998-04-01,26.870613,38.337109000000005,16.288470999999998,13.597254000000001
1998-04-02,27.48436,38.841834999999996,16.535799,13.49071
1998-04-03,27.043243,38.428883,16.46513,13.903553
1998-04-06,26.678822999999998,38.910675,16.359137,13.863601999999998
1998-04-07,26.698003999999997,38.428883,16.418028,13.956828
1998-04-08,26.487034,38.360058,16.229584,14.27815
1998-04-09,26.467847999999996,39.048344,16.300251,15.040185999999999
1998-04-13,26.084249,38.245342,16.359137,15.421203
1998-04-14,25.7582,39.002453,16.323807000000002,15.762115
1998-04-15,25.470514,40.287239,16.312029000000003,16.002764000000003
1998-04-16,25.432148,39.576008,16.135357,15.942598
1998-04-17,26.122616,39.553074,16.441582,15.661845999999999
1998-04-20,25.777379999999997,40.814907,16.229584,15.200614999999999
1998-04-21,25.585594,43.315670000000004,16.217806,15.260773
1998-04-22,25.855532,42.122631,16.052920999999998,15.220669000000001
1998-04-23,26.471141999999997,43.132133,15.911586999999999,14.699275
1998-04-24,26.317232,43.086234999999995,15.805594000000001,14.578952
1998-04-27,25.682396,42.329128000000004,15.534704999999999,14.398470999999999
1998-04-28,24.855167,42.466778000000005,15.287370000000001,14.378418
1998-04-29,25.086021,42.420906,15.511144,14.777619
1998-04-30,25.297646,42.535618,16.052920999999998,14.838342
1998-05-01,25.682396,42.902702000000005,16.01759,15.162239000000001
1998-05-04,25.913248,42.810928000000004,15.899806,15.101504
1998-05-05,25.759342,43.246838000000004,15.699594,14.858595000000001
1998-05-06,25.316868,43.12088,15.652482000000001,14.818098999999998
1998-05-07,24.874407,43.074902,15.428701,14.777619
1998-05-08,24.932123,44.132236,15.676039999999999,14.838342
1998-05-11,24.912872,43.879391,15.676039999999999,14.575182999999999
1998-05-12,25.028307,43.994308000000004,15.723142000000001,14.818098999999998
1998-05-13,25.509251000000003,44.821804,15.946924,15.60759
1998-05-14,25.586208,46.269890000000004,15.852698,15.729049
1998-05-15,25.220679999999998,45.948085999999996,15.570034,15.526619
1998-05-18,26.009434,45.83316,15.546485,15.222964000000001
1998-05-19,25.740108,45.971088,15.617146,15.405157999999998
1998-05-20,26.163328,45.41943,16.14715,15.951728
1998-05-21,25.817057000000002,45.465393,16.194248,16.559027
1998-05-22,25.817057000000002,44.844791,16.01759,16.518538
1998-05-26,25.278395,44.500008,15.605369,16.842436
1998-05-27,25.490011,44.22419,15.782038,16.842436
1998-05-28,25.874781,44.155205,15.899806,16.862679
1998-05-29,25.817057000000002,43.212821999999996,15.711371,16.801949
1998-06-01,26.317232,43.097893,15.617146,17.125837
1998-06-02,26.374937,42.500271000000005,15.593592000000001,18.461899
1998-06-03,26.413431,41.879639000000005,15.322707999999999,18.016544
1998-06-04,26.605818,42.684158000000004,15.723142000000001,17.854597000000002
1998-06-05,27.048264,43.718509999999995,15.970481,17.895088
1998-06-08,27.048264,43.695503,15.911586999999999,18.057033999999998
1998-06-09,27.163694,43.856407,15.98226,17.854597000000002
1998-06-10,26.721220000000002,43.12088,16.064698999999997,17.672409
1998-06-11,26.028669,42.661171,15.864479999999999,17.065110999999998
1998-06-12,26.240295,42.753101,16.064698999999997,16.923407
1998-06-15,26.105608,41.282013,15.805594000000001,16.741219
1998-06-16,26.894361,40.454556,16.064698999999997,16.842436
1998-06-17,27.452265,40.822308,16.500470999999997,17.550949
1998-06-18,27.663881,40.017834,16.571136,17.652164000000003
1998-06-19,27.202171000000003,39.029438,16.394479999999998,17.834352
1998-06-22,26.682743,39.764996000000004,16.229584,18.097514999999998
1998-06-23,27.163694,41.098141,16.606464000000003,18.502392
1998-06-24,27.971676000000002,41.190086,16.924463,18.644089
1998-06-25,27.798538,41.350994,16.912682,18.826280999999998
1998-06-26,27.81778,41.557858,16.971581,18.967980999999998
1998-06-29,28.375669,41.971603,17.124685,18.846519
1998-06-30,28.029397999999997,42.224434,17.124685,19.109688000000002
1998-07-01,28.414158,42.936993,17.183573000000003,18.907255
1998-07-02,28.4911,42.362353999999996,17.136457,18.745304
1998-07-06,28.933571,41.810707,17.370435999999998,19.352604
1998-07-07,28.394920000000003,41.879639000000005,17.512232,19.028709
1998-07-08,28.298731,42.2934,17.642216,19.251387
1998-07-09,27.81778,43.05191,17.795832,19.109688000000002
1998-07-10,28.452621,43.580574,17.736742,18.745304
1998-07-13,28.067867,43.90237,17.689472,19.251387
1998-07-14,28.741197999999997,43.994308000000004,17.973076000000002,19.59552
1998-07-15,28.106340000000003,43.028942,17.784014000000003,19.271631
1998-07-16,28.433388,43.534611,18.103064,19.352604
1998-07-17,27.856251,44.201209999999996,18.280312,19.069202
1998-07-20,27.702353999999996,44.867775,18.055798,18.704824
1998-07-21,27.163694,47.120365,17.571316,18.947737
1998-07-22,26.904293,46.867512,17.2759,19.453820999999998
1998-07-23,26.653414,45.557334999999995,17.015936,18.907255
1998-07-24,27.097305,45.695254999999996,17.334982,18.664333
1998-07-27,27.618402000000003,46.154961,17.394068,19.129929999999998
1998-07-28,27.483310999999997,46.131969,17.16955,19.210901
1998-07-29,27.213103999999998,47.028403999999995,16.9214,18.797435999999998
1998-07-30,25.823509,49.05117,17.264086,19.816822
1998-07-31,24.511084,48.729335999999996,16.90958,18.593564999999998
1998-08-03,23.546091,48.821289,16.9214,18.512009
1998-08-04,24.009296,46.637653,16.153322,17.51301
1998-08-05,25.186604,47.350204,16.401472000000002,17.696505
1998-08-06,24.375996,47.799648,16.791418,17.472239000000002
1998-08-07,24.337398999999998,47.569386,16.661432,17.003323
1998-08-10,24.6462,47.845688,16.60235,16.962553
1998-08-11,24.433891,47.339149,16.507822,16.53441
1998-08-12,24.588297,47.154957,16.897768,16.840218
1998-08-13,24.221594,46.48724,16.614166,16.656738
1998-08-14,24.2409,46.187915999999994,16.53145,15.943157000000001
1998-08-17,24.800611,46.095818,16.885954,15.657731
1998-08-18,25.012885999999998,47.477325,17.157732,16.371311
1998-08-19,24.781303,47.868744,17.252270000000003,16.636347
1998-08-20,24.221594,47.17799,17.098648,15.943157000000001
1998-08-21,24.395288,47.108917,16.945035999999998,15.678126999999998
1998-08-24,24.954987,47.362194,16.968672,16.228586
1998-08-25,25.572605,47.316132,17.07501,16.004326000000002
1998-08-26,25.591911,48.214088000000004,17.098648,15.780063
1998-08-27,24.877802,46.141861,16.366011,15.168432999999999
1998-08-28,25.263788,45.151790999999996,16.23604,15.5558
1998-08-31,23.623285,41.490837,15.125278,14.556799
1998-09-01,24.704096,43.447952,15.633396,14.883001
1998-09-02,24.337398999999998,44.391971999999996,15.196176000000001,14.556799
1998-09-03,23.719784,44.852482,14.699869,13.863620999999998
1998-09-04,23.353088,43.977531,14.345377,13.659745000000001
1998-09-08,24.588297,46.395142,15.479771,14.352932000000001
1998-09-09,22.195076,45.497158,15.160720999999999,14.984945000000002
1998-09-10,21.30728,45.12878,14.569888,14.108270999999998
1998-09-11,20.805477,46.625389,14.983471,14.128658999999999
1998-09-14,21.345886,47.569386,14.959844,15.107269
1998-09-15,21.519581,47.89175,14.758957,15.413082000000001
1998-09-16,21.616081,48.075958,15.101645000000001,15.249982999999999
1998-09-17,20.631785999999998,46.694458000000004,14.794404,14.760678
1998-09-18,21.287981,45.934616,14.723512,14.658741000000001
1998-09-21,21.616081,47.22403,14.983471,14.964552
1998-09-22,22.059984,47.062862,15.101645000000001,14.944168
1998-09-23,23.140787,48.651573,15.893351999999998,15.841226
1998-09-24,22.388082999999998,48.098971999999996,15.456144,15.535411999999999
1998-09-25,21.770489,49.18116,15.704285,15.698512
1998-09-28,22.735491,49.227196,15.856088,16.045103
1998-09-29,22.368786,48.421326,15.725635999999998,16.024714000000003
1998-09-30,21.96348,47.339149,15.097083999999999,15.331535
1998-10-01,21.96348,46.187915999999994,14.33808,14.393703
1998-10-02,23.140787,45.980701,14.302508,14.067495000000001
1998-10-05,22.909195,44.299858,13.851844,12.966562
1998-10-06,22.92849,43.931488,13.994156,13.251989000000002
1998-10-07,23.893492000000002,44.48407,14.231345999999998,13.435476000000001
1998-10-08,24.279491,45.497158,13.579076999999998,13.415092000000001
1998-10-09,23.893492000000002,46.901703000000005,13.756967999999999,14.434479999999999
1998-10-12,23.893492000000002,48.214088000000004,14.053448999999999,14.842235999999998
1998-10-13,24.337398999999998,47.22403,14.444810999999998,14.373314
1998-10-14,24.704096,48.075958,14.729435,14.944168
1998-10-15,25.611193,50.286343,15.559598999999999,15.902389999999999
1998-10-16,25.862097,50.079136,15.903528,16.575182
1998-10-19,25.340996,51.345463,15.820519,16.514019
1998-10-20,25.379591,50.792885,15.607038000000001,16.514019
1998-10-21,25.971467999999998,52.565819,15.915388,16.289762
1998-10-22,26.920458,52.243458000000004,16.413486,16.310143
1998-10-23,27.094763,52.151352,16.425341,16.289762
1998-10-26,27.152865999999996,52.703982999999994,16.294889,16.391693
1998-10-27,26.533119,53.187489,16.223734,16.554787
1998-10-28,26.145754,53.85524399999999,16.116997,16.788517000000002
1998-10-29,26.959188,54.799229000000004,16.472784,16.911960999999998
1998-10-30,27.482119,54.707115,16.603235,17.858373999999998
1998-11-02,27.830721,54.66106,16.579512,17.920101000000003
1998-11-03,27.772614,54.292675,16.792982000000002,17.529182000000002
1998-11-04,26.997921,54.476870999999996,16.840429,17.776073
1998-11-05,27.675772,54.891327000000004,17.231779,17.652632
1998-11-06,27.888828000000004,55.31838199999999,17.148761999999998,17.755497000000002
1998-11-09,27.443367,55.848728,16.840429,17.446892000000002
1998-11-10,28.198694,57.555122,16.899723,17.755497000000002
1998-11-11,27.985649,57.97016899999999,16.543936,17.73493
1998-11-12,28.043762,58.246860999999996,16.437208,17.117701999999998
1998-11-13,27.753248,58.085434,16.73369,17.570335
1998-11-16,28.353628000000004,58.800284999999995,17.160629,17.981815
1998-11-17,27.714509999999997,58.292976,17.07762,18.043543
1998-11-18,27.578946999999996,58.66190699999999,17.409676,18.064116000000002
1998-11-19,27.888828000000004,58.500488,17.563848,17.899519
1998-11-20,28.334251000000002,59.076988,17.587572,18.22871
1998-11-23,28.992743,61.452056999999996,17.955206,18.352152
1998-11-24,28.489202000000002,60.967827,17.88406,18.187561
1998-11-25,28.024373999999998,61.521229000000005,17.682444,18.043543
1998-11-27,27.675772,62.720291,17.516413,18.146406
1998-11-30,27.152865999999996,60.92169200000001,17.148761999999998,18.125839000000003
1998-12-01,27.249702000000003,62.674168,17.291082,19.133966
1998-12-02,27.850094,61.774868000000005,17.255508,18.578470000000003
1998-12-03,27.424007,60.322159,16.709970000000002,18.146406
1998-12-04,28.508566,60.598854,17.101334,18.557894
1998-12-07,28.005018,61.682629000000006,17.231779,18.599039
1998-12-08,26.881718,62.051570999999996,17.160629,18.084692
1998-12-09,26.068304,62.512733,17.07762,18.043543
1998-12-10,25.952099,60.875565,16.781126,17.796651999999998
1998-12-11,26.358807000000002,61.982406999999995,16.899723,18.064116000000002
1998-12-14,26.842978999999996,60.091579,16.472784,17.24115
1998-12-15,27.733891999999997,60.875565,17.670586,17.899519
1998-12-16,27.230326,60.644978,17.457110999999998,18.311004999999998
1998-12-17,27.075396,61.267573999999996,17.895916,18.763639
1998-12-18,27.056032000000002,63.296753,18.382156,18.722486
1998-12-21,27.036655,65.072296,18.666784,18.22871
1998-12-22,27.888828000000004,67.239853,18.797232,18.393299
1998-12-23,28.973375,68.254417,19.236032,19.216278
1998-12-24,29.050852000000003,69.33820300000001,19.153026999999998,19.380859
1998-12-28,28.857183000000003,69.82242600000001,19.295324,19.607178
1998-12-29,28.973375,69.038437,19.659485,19.504303
1998-12-30,28.586039000000003,68.90007800000001,19.480972,19.133966
1998-12-31,28.295532,68.023834,19.421474,19.319138
1999-01-04,27.888828000000004,67.516541,19.147768,19.010525
1999-01-05,28.372999,69.960785,19.552382,19.586601
1999-01-06,28.702240000000003,69.638,19.933197,20.327276
1999-01-07,28.159956,70.168335,19.599989,20.347847
1999-01-08,27.637058000000003,69.199852,19.492882,21.397125
1999-01-11,27.036655,69.82242600000001,18.981165,21.232534
1999-01-12,27.404636,68.27748100000001,18.612253,20.697607
1999-01-13,27.269064,68.438911,18.386143,20.203827
1999-01-14,26.397526,66.640327,18.481346,19.874636
1999-01-15,26.842978999999996,68.23136099999999,19.18347,20.409575
1999-01-19,26.784879999999998,70.92926800000001,19.314375,21.047373
1999-01-20,26.348854,71.759377,19.112068,21.29426
1999-01-21,26.892925,72.681725,18.909760000000002,20.430141
1999-01-22,26.523733,66.31749,18.636051000000002,20.039232000000002
1999-01-25,25.999077,67.147591,19.135864,20.080381
1999-01-26,26.60145,68.485023,19.421474,20.347847
1999-01-27,26.834630999999998,65.787148,19.326276999999997,20.002928
1999-01-28,27.300978000000004,65.92546800000001,19.695192000000002,20.728426000000002
1999-01-29,28.253115,67.60878000000001,19.968895,20.37604
1999-02-01,28.175390000000004,66.31749,19.457174,20.148024
1999-02-02,27.514719,65.210655,19.421474,19.567623
1999-02-03,27.631306,64.657234,19.588078,20.023657
1999-02-04,27.300978000000004,62.558868000000004,19.064467999999998,19.17379
1999-02-05,26.387711,61.244530000000005,18.659848999999998,18.987234
1999-02-08,26.834630999999998,61.695248,18.576551000000002,19.463987
1999-02-09,26.815209999999997,60.125153000000005,18.279039,19.070147
1999-02-10,27.359276,62.387919999999994,18.647949,19.505442000000002
1999-02-11,27.495287,65.94369499999999,19.040665,19.940742
1999-02-12,27.203825,63.819454,18.588455,19.194515
1999-02-16,27.883921,63.727116,18.850255999999998,19.049421
1999-02-17,28.078226,62.988251,18.909760000000002,19.609091
1999-02-18,28.486292,64.37361899999999,19.159670000000002,19.920013
1999-02-19,28.544582000000002,63.403862,19.112068,19.505442000000002
1999-02-22,28.913785999999998,65.735878,19.80229,20.044373999999998
1999-02-23,28.214249,65.366463,19.611887,19.650543
1999-02-24,27.845059999999997,64.188911,19.231073000000002,19.733452
1999-02-25,27.922784999999998,64.1427,19.112068,19.754185
1999-02-26,27.825632000000002,62.711158999999995,19.100166,19.671267
1999-03-01,27.514719,62.203193999999996,19.219170000000002,19.360348000000002
1999-03-02,28.039368,61.972305000000006,18.909760000000002,18.945774
1999-03-03,28.389121999999997,61.602867,18.80266,18.842133999999998
1999-03-04,28.602882,63.172928000000006,19.203928,19.360348000000002
1999-03-05,29.224676000000002,65.897522,19.813011,19.940742
1999-03-08,28.913785999999998,66.082245,20.027981,19.920013
1999-03-09,28.719454,67.305992,20.2549,19.153055
1999-03-10,28.661167,67.052002,20.207127,18.862867
1999-03-11,28.641739,67.559952,20.457924,19.215246
1999-03-12,28.078226,65.758987,20.517639000000003,19.215246
1999-03-15,28.50573,67.23671,21.043114000000003,19.4018
1999-03-16,28.583445,66.86727900000001,21.019232000000002,19.215246
1999-03-17,28.466856,65.782043,20.720665,19.028688
1999-03-18,28.836056,65.62044499999999,21.019232000000002,19.339617
1999-03-19,29.108084,62.272461,21.401411,19.422531
1999-03-22,29.691042,61.695248,21.090892999999998,19.650543
1999-03-23,29.127518,61.094898,20.362389,18.862867
1999-03-24,29.65217,62.618809,20.398203,18.63485
1999-03-25,31.245533000000002,63.288391000000004,20.732615,19.360348000000002
1999-03-26,30.856916,63.68093100000001,20.601223,18.883589
1999-03-29,31.439847999999998,65.712807,21.401411,18.945774
1999-03-30,31.148382,65.966797,21.652203,18.779947
1999-03-31,30.448845000000002,65.481903,21.138655,18.80068
1999-04-01,30.604288,65.38958000000001,21.329742,18.738491
1999-04-05,31.362129,67.952499,21.902995999999998,19.339617
1999-04-06,31.284405,67.606125,21.652203,19.318886
1999-04-07,31.323271000000002,68.899147,21.879107,20.148024
1999-04-08,31.323271000000002,69.083832,21.759684,20.189482
1999-04-09,31.536998999999998,68.82988,21.437229000000002,20.085844
1999-04-12,32.003353000000004,67.767799,22.261284,20.396767
1999-04-13,31.983915000000003,66.497826,22.344875,20.956433999999998
1999-04-14,30.818052,66.26696,21.795504,20.811325
1999-04-15,30.001932,65.66662600000001,21.496945999999998,20.832064000000003
1999-04-16,30.526577000000003,62.942069999999994,21.25808,21.516104000000002
1999-04-19,29.418995000000002,61.602867,20.016035000000002,21.557558
1999-04-20,29.788190999999998,62.711158999999995,20.887852,21.184442999999998
1999-04-21,30.851528000000002,63.496201,21.699963,21.225897
1999-04-22,29.350842999999998,71.854607,21.640259,21.225897
1999-04-23,28.220478000000004,73.794136,21.5686,21.14299
1999-04-26,29.565231,77.534615,21.688013,21.288086
1999-04-27,29.175451000000002,78.319672,21.496945999999998,21.24663
1999-04-28,28.805151000000002,75.733696,21.305858999999998,21.267360999999998
1999-04-29,29.155958000000002,75.66442099999999,20.565409,21.922098000000002
1999-04-30,29.253398999999998,77.280663,20.135476999999998,21.358376999999997
1999-05-03,29.389832000000002,78.412025,20.183235,22.277035
1999-05-04,28.610258,78.319672,20.05187,21.42103
1999-05-05,28.434855,78.365883,20.828154,21.504541
1999-05-06,28.727190000000004,77.391312,20.684832,20.878189000000003
1999-05-07,28.356894,80.350121,21.007279999999998,21.671564
1999-05-10,28.142515000000003,80.85865799999999,20.780375,21.400145000000002
1999-05-11,28.571274,81.737099,21.198373999999998,21.400145000000002
1999-05-12,28.980565999999996,83.40136700000001,21.055059,21.546286
1999-05-13,28.688219,90.983315,20.887852,21.212235999999997
1999-05-14,28.785664,88.486847,20.242954,20.293598
1999-05-17,29.350842999999998,87.8396,20.302671,19.228809
1999-05-18,29.272890000000004,88.20946500000001,19.920498000000002,19.479351
1999-05-19,29.623695,87.238579,20.637058,19.270563
1999-05-20,30.149898999999998,86.129028,20.338497,19.354076
1999-05-21,30.325319,85.20440699999999,19.896614000000003,19.458475
1999-05-24,29.292370000000002,82.754143,19.777182,18.748615
1999-05-25,29.487276,81.80639599999999,19.562222,18.936518
1999-05-26,29.857563,87.37728100000001,19.705524,19.249693
1999-05-27,29.311857,85.80542,19.239769,18.727739
1999-05-28,29.116979999999998,85.80542,19.43084,19.082660999999998
1999-06-01,29.818592,82.846634,19.598038,19.207929999999998
1999-06-02,29.389832000000002,84.141113,19.502502,18.873877
1999-06-03,29.155958000000002,83.54007,19.657760999999997,18.915636
1999-06-04,30.130422999999997,85.80542,20.039928,18.811249
1999-06-07,30.422765999999996,89.134087,19.956335,19.040909
1999-06-08,29.565231,86.26775400000001,19.562222,18.706851999999998
1999-06-09,28.766171000000003,86.545105,19.621927,18.45632
1999-06-10,27.83069,85.250648,19.299471,18.372807
1999-06-11,26.895205999999998,84.55720500000001,19.36515,18.164026
1999-06-14,26.291033000000002,85.43557,19.824957,17.871729000000002
1999-06-15,26.973143,85.712967,19.908558,17.68383
1999-06-16,26.836739,89.272774,20.410152,18.310173000000002
1999-06-17,27.518845000000002,88.902908,20.720665,18.247538
1999-06-18,27.411669,89.319,20.553463,18.393684
1999-06-21,27.109590999999998,92.27784,20.171302999999998,18.351925
1999-06-22,27.012140000000002,91.260727,20.231012,18.310173000000002
1999-06-23,27.109590999999998,90.937073,20.219063000000002,17.662951
1999-06-24,26.641832,90.659729,20.398203,17.996998
1999-06-25,26.602863,91.075806,19.956335,17.850851000000002
1999-06-28,26.583368,90.659729,20.290728,17.746466
1999-06-29,26.856215000000002,92.185349,20.959515,17.892607
1999-06-30,27.479878999999997,95.606483,21.59248,18.853003
1999-07-01,26.836739,96.90095500000001,21.305858999999998,19.56286
1999-07-02,26.466438,97.825592,21.532772,19.187056
1999-07-06,26.641832,96.90095500000001,21.83946,19.270563
1999-07-07,26.895205999999998,98.241676,22.606173000000002,19.207929999999998
1999-07-08,26.622351000000002,99.120049,22.426477,18.873877
1999-07-09,27.051116999999998,101.616585,22.450434,18.706851999999998
1999-07-12,27.129061,101.94014,22.11499,18.623344
1999-07-13,27.733246,101.986397,22.150935999999998,17.871729000000002
1999-07-14,28.337395,101.524086,22.198857999999998,17.68383
1999-07-15,28.493326,100.830627,22.534292,17.871729000000002
1999-07-16,28.064564,100.784355,22.785868,18.059631
1999-07-19,27.986586,99.582352,23.001503,18.017878
1999-07-20,28.259453000000004,94.86676,22.534292,17.767338
1999-07-21,28.164007,95.421547,22.414494,18.164026
1999-07-22,28.085777,91.630577,22.043116,18.017878
1999-07-23,27.616379,92.324074,22.079060000000002,17.850851000000002
1999-07-26,27.322996000000003,90.983315,21.851429,17.725582
1999-07-27,27.577254999999997,93.387352,22.282719,17.829971
1999-07-28,26.95138,94.959259,21.851429,17.809092
1999-07-29,27.577254999999997,92.74011999999999,21.468075,17.521839
1999-07-30,28.340033000000002,92.971237,20.89304,16.342482
1999-08-02,28.203115000000004,90.428535,20.677406,16.637320000000003
1999-08-03,29.317953000000003,88.301903,20.677406,16.86898
1999-08-04,29.044127000000003,87.654686,20.461763,16.553082
1999-08-05,29.396164000000002,91.12203199999999,21.000854,16.468845
1999-08-06,29.141920000000002,91.442261,20.50968,16.216125
1999-08-09,28.61385,90.470451,20.138296,16.174011
1999-08-10,29.337503,88.341728,20.102365,15.626446
1999-08-11,29.181046000000002,91.303421,20.329977,16.110823
1999-08-12,28.809427000000003,89.683769,20.138296,15.921285000000001
1999-08-13,29.102802,91.349693,20.653437,16.384605
1999-08-16,29.376608,94.311386,21.048779999999997,16.384605
1999-08-17,29.846024,95.144379,21.36026,16.595195999999998
1999-08-18,29.650454999999997,91.719933,21.408182,17.142758999999998
1999-08-19,29.493971000000002,91.025764,21.276394,16.974283
1999-08-20,30.43276,90.14653,21.623823,17.416546
1999-08-23,30.745707,92.136391,22.342615,17.437599
1999-08-24,31.371569,90.331642,22.354592999999998,17.226997
1999-08-25,32.114784,90.609268,22.869734,17.521839
1999-08-26,31.371569,91.025764,22.797857,17.395477
1999-08-27,30.667475,91.812469,22.342615,17.395477
1999-08-30,30.823933,91.210884,21.899347,17.100641
1999-08-31,31.058640000000004,92.228981,21.527979000000002,17.563957000000002
1999-09-01,31.136875,94.21888,21.791531,17.479715
1999-09-02,31.332459999999998,93.200775,21.647776,17.16382
1999-09-03,31.586716,95.4104,22.312654000000002,17.679771
1999-09-07,32.193016,97.73584699999999,22.965564999999998,17.205931
1999-09-08,32.153923,96.810333,23.169237,16.984795000000002
1999-09-09,31.880093,99.772003,22.953598,16.82686
1999-09-10,32.271255,99.957123,22.845781,17.100641
1999-09-13,31.821405,98.013504,22.725975,17.458658
1999-09-14,31.15642,98.707626,22.378560999999998,17.248053
1999-09-15,30.823933,97.689552,22.234793,16.763683
1999-09-16,31.332459999999998,96.255028,22.474392,16.82686
1999-09-17,31.645390000000003,92.830513,23.001503,16.82686
1999-09-20,31.586716,96.34758000000001,23.384872,16.82686
1999-09-21,31.371569,94.126305,22.857746,16.468845
1999-09-22,30.667475,92.691727,22.809835,16.784742
1999-09-23,30.178521999999997,90.331642,22.378560999999998,16.574144
1999-09-24,30.452326,92.55291,22.618151,16.742624
1999-09-27,31.097757,91.072037,23.001503,16.932160999999997
1999-09-28,30.960848,91.442261,22.756401,16.82686
1999-09-29,29.982924,88.897072,22.383947,16.721557999999998
1999-09-30,29.337503,89.59119399999999,22.792448,16.932160999999997
1999-10-01,29.239719,87.18480699999999,22.564175,17.058526999999998
1999-10-04,30.119837,88.75824,23.080811999999998,17.290178
1999-10-05,29.865591,90.331642,23.249026999999998,17.458658
1999-10-06,30.374094,88.249184,23.777691,17.858805
1999-10-07,30.413218,86.166756,23.429245,17.311237
1999-10-08,30.687033000000003,84.038048,23.981942999999998,17.563957000000002
1999-10-11,30.667475,84.593323,23.669546,17.858805
1999-10-12,30.413218,81.446564,23.333134,17.837734
1999-10-13,29.767794,77.790718,22.984688000000002,17.774551000000002
1999-10-14,29.982924,79.225288,23.092823000000003,17.879858
1999-10-15,29.200609000000004,79.8731,22.251778,17.037457
1999-10-18,29.826456,79.225288,22.612236,17.542898
1999-10-19,30.804377000000002,79.317825,22.696333,17.795616
1999-10-20,31.258038,79.225288,23.381187,17.900917
1999-10-21,31.670101000000003,67.378525,23.693576999999998,17.900917
1999-10-22,31.630863,69.553467,24.150154,18.153637
1999-10-25,31.297293,69.507217,24.078062,18.216808
1999-10-26,30.826365999999997,70.710403,24.150154,18.195753
1999-10-27,31.159924,68.859367,24.690826,18.027271
1999-10-28,32.84742,70.293877,25.567923,18.558735000000002
1999-10-29,32.925915,72.74659,26.048521,18.665029999999998
1999-11-01,33.907028000000004,71.635948,24.871052,18.579995999999998
1999-11-02,33.279129,70.201408,24.79896,18.494967000000003
1999-11-03,33.514565000000005,69.877441,25.255529,18.282373
1999-11-04,33.063274,67.795036,25.351646,18.048532
1999-11-05,33.23988,66.823174,25.712088,18.261118
1999-11-08,34.083622,69.646111,25.760154999999997,18.239860999999998
1999-11-09,33.750053,69.41439799999999,25.640015,18.38867
1999-11-10,33.710831,71.91667199999999,25.760154999999997,18.282373
1999-11-11,33.416472999999996,70.433846,25.760154999999997,18.112314
1999-11-12,33.593082,71.082596,26.024485000000002,18.154829
1999-11-15,33.455704,69.738762,26.048521,18.579995999999998
1999-11-16,33.710831,70.155807,26.841503000000003,18.579995999999998
1999-11-17,34.220978,69.50709499999999,27.141888,17.899721
1999-11-18,34.397579,72.658096,26.793442,17.261967000000002
1999-11-19,34.691917,77.060204,26.469041999999998,17.155673999999998
1999-11-22,34.780190000000005,79.979507,26.949641999999997,17.240717
1999-11-23,35.260952,78.635696,26.457024,17.176931
1999-11-24,35.300197999999995,77.477242,26.312859000000003,17.538328
1999-11-26,35.476791,77.847923,26.07254,17.219445999999998
1999-11-29,35.005878,77.245537,25.591949,17.453287
1999-11-30,33.907028000000004,76.411446,25.015232,17.176931
1999-12-01,35.241333000000004,76.67783399999999,25.856281,17.219445999999998
1999-12-02,35.319817,78.04484599999999,25.892328,17.176931
1999-12-03,35.712261,82.945114,26.192694,17.793429999999997
1999-12-06,35.555271000000005,86.00346400000001,26.381927,17.814688
1999-12-07,34.515308000000005,86.46682,26.913598999999998,17.049383
1999-12-08,34.750774,87.694748,27.156890999999998,17.160978
1999-12-09,34.495693,84.057243,27.598463,17.113152
1999-12-10,34.672298,80.81360600000001,28.343386,16.64547
1999-12-13,34.628113,81.33483100000001,28.607714,16.624208
1999-12-14,35.025494,80.998932,28.811975,16.496660000000002
1999-12-15,35.35907,79.330772,27.742645,16.815535
1999-12-16,34.495693,80.952614,28.379427000000003,16.900570000000002
1999-12-17,33.357609000000004,81.55499300000001,29.196441999999998,17.02812
1999-12-20,33.789284,80.96414200000001,29.463784999999998,17.176931
1999-12-21,32.808178000000005,81.647675,30.337892999999998,17.261967000000002
1999-12-22,34.220978,80.072159,30.428936,17.347004000000002
1999-12-23,34.377953000000005,80.535561,30.356659000000004,17.963499
1999-12-27,34.907761,81.369667,30.742144,17.814688
1999-12-28,34.456444,81.41595500000001,30.308479,17.920977
1999-12-29,34.338715,80.81360600000001,30.175966,17.984758
1999-12-30,34.417206,80.628227,29.874807,18.218601
1999-12-31,34.397579,79.979507,29.826628000000003,18.133566000000002
2000-01-03,33.651943,86.00346400000001,28.911114,17.814688
2000-01-04,33.00441,83.084152,27.754666999999998,17.219445999999998
2000-01-05,32.376499,86.00346400000001,27.706484000000003,17.283222
2000-01-06,33.867771000000005,84.52063000000001,28.076889,17.304479999999998
2000-01-07,36.575641999999995,84.149895,29.164083,18.579995999999998
2000-01-10,36.399029,87.486267,29.152037,18.239860999999998
